ra,dec,koi_prad,koi_depth,koi_period,koi_teq,koi_steff,koi_slogg,koi_srad,koi_smass,mission
15.435753,4.9254702,2.32,0.0402,19.4989,,,,1.085,,k2
258.2351419,-26.0969068,3.792,,18.239311,,4015.0,4.809,0.477,1.621,k2
340.3037846,-14.4893256,2.17,0.1294,15.50195,,,,0.576,,k2
339.6748444,-13.5600447,2.03,0.0364,2.57333,,,,1.046,,k2
242.5734559,-24.9906029,7.1178989,,42.363982,,5744.0,4.41,1.068173,1.095122,k2
173.5625041,0.7138555,3.2,,2.33293,,3508.0,5.062,0.224,,k2
130.7310769,17.2828025,2.09,0.0469,1.640707,,,,0.572,,k2
174.7455392,-3.9055746,1.69,,10.0044,,4044.0,4.849,0.435,0.487,k2
19.9755085,-0.4835202,32.5,,17.093491,,,,0.66,,k2
160.5941265,4.4413751,1.1,0.065,10.115,399.0,3420.0,4.9,0.36,0.4,k2
130.1087556,19.6864229,,3.2035,7.218071,,6727.06,4.14708,1.67346,1.433,k2
204.0629419,-10.2196639,2.345,,12.346663,,5685.0,4.371,1.011,0.88,k2
333.8218395,-14.049857,1.71,,22.8827,,5413.0,4.522,0.86,0.89,k2
12.7700071,9.5167694,2.39,,13.683256,758.0,5660.0,4.4,1.02,0.96,k2
15.2175909,0.425966,1.99552771,,26.672263,,5890.0,4.25,1.077574,0.951027,k2
177.1019945,3.0853526,1.2,0.112,4.1333,,,,0.312,,k2
59.464829,18.4649505,1.36,0.04,0.684541,,,,0.671,,k2
252.4227596,-24.3737862,99.0,,1.153886,,6841.0,4.09,1.8,,k2
123.2504218,13.2103237,1.82,0.0718,24.4472,,,,0.647,,k2
231.0747251,-20.9992293,2.318,,19.520805,,4884.0,4.676,0.755,0.994,k2
250.4531166,-27.3610213,1.89,0.043,1.7359447,,5354.0,,0.84,,k2
335.4506923,-14.5933554,1.92,0.032,12.400731,,5749.0,,0.98,,k2
59.920055,22.3658789,39.4,0.11036,0.3499146,,,,2.43,,k2
337.8799569,-7.2689116,2.72,0.169,12.4404,,,,0.586,,k2
100.3787709,20.9218836,1.67,0.0499,3.238542,,4446.0,,0.69,,k2
132.7698139,21.7013424,,15.7737,0.518748,,6490.0,4.32611,1.31192,1.33,k2
183.3092954,-2.844186,2.43,0.065,13.0113,713.0,5347.0,4.51267,0.880221,0.92,k2
281.3437097,-22.9402478,5.6,0.0375,3.0203,,,,1.265,,k2
14.2352359,7.3780069,1.69,0.039,10.4347,,,,0.816,,k2
11.6996481,0.6406182,3.59,0.0904,12.4904,,,,0.929,,k2
253.4260962,-24.9408867,,0.5701,,,3095.0,,,,k2
169.7935178,-0.2844389,3.58,,10.35239,631.0,4870.0,4.52,0.74,0.78,k2
207.4185115,-12.7382191,,0.4417,6.883,,4900.0,,1.76623,,k2
333.1100738,-16.3418863,1.31,,8.050722,960.6,5502.7,,0.83,0.877,k2
59.037486,13.5590288,2.01,,19.0918,,5441.0,4.519,0.87,0.9,k2
123.8977875,19.9148217,77.0,,0.907765,,,,1.21,,k2
13.7868519,2.3936565,1.24,0.0399,4.02748,,,,0.5901,,k2
178.0568745,2.5941222,4.48,,8.36926,,3866.0,4.891,0.386,0.433,k2
341.7248656,-9.8816109,3.32,0.291,6.9862794,,3891.0,,0.57,,k2
339.8224026,-5.3446412,2.23,0.0387,12.19649,,,,1.062,,k2
133.6422031,25.4182681,,2.3276,3.37433,,4708.0,,3.77637,,k2
125.007177,14.0194586,,0.0523,10.792,,5436.47,4.44354,0.968558,0.95,k2
91.3638053,21.2560107,3.46,0.1249,6.48167,,,,0.922,,k2
230.4799011,-20.2317975,1.315,,2.467583,1127.0,4796.0,4.53,0.71,0.79,k2
124.997024,15.1778665,1.86,0.0354,10.6741,,,,0.9538,,k2
168.9366786,0.4880606,1.57,0.0423,7.7991586,,4535.0,,0.7,,k2
247.1360171,-27.1235298,1.92,0.1159,2.032664,,,,0.535,,k2
337.0856329,-8.0416566,1.13,,1.53402,,3698.0,4.71992,0.520027,0.517496,k2
130.4122681,25.1826645,,40.6214,0.594392,,5552.0,,,,k2
123.9394023,13.6362239,2.94,0.1132,20.2244,,,,0.8325,,k2
289.3770304,-29.0494243,3.19260619,,9.770186,,5631.0,4.29,0.994327,,k2
134.2906075,18.9454287,,37.6942,0.582017,,5385.55,4.35439,1.06418,0.934,k2
169.1468835,1.2284084,1.73,0.0361,1.96712,,,,0.826,,k2
170.6789065,1.993208,2.45,0.289,2.8964139,,3547.0,,0.42,,k2
137.0946427,18.8794251,,3.7369,1.108972,,,,,,k2
201.7367736,-8.7634221,1.29,,1.05459,,3445.0,4.7085,0.533176,0.529871,k2
12.2361482,5.4164335,4.86,0.1336,5.23587,,,,1.248,,k2
233.20237,-25.443527,2.551,,27.917236,,5320.0,4.461,0.905,0.869,k2
187.1349231,1.6134271,2.33800166,,4.036791,,4933.0,4.65,0.72841,,k2
331.2771441,-14.1218019,2.6,,14.647531,,5724.0,4.5,1.1,,k2
135.760339,18.6147062,,44.5224,0.995061,,5080.0,4.468,0.864,,k2
13.830524,8.0569102,,,6.53074,,3628.0,,0.69,,k2
246.879865,-18.6752663,0.988,0.056,2.4165066,,3483.0,,0.38,,k2
338.94255,-14.027727,2.1,0.0986,20.6915,,,,0.64,,k2
338.844896,-7.469895,3.16,0.041,18.289,,,,1.492,,k2
244.1277536,-25.2057083,99.0,,1.404411,,6933.0,4.02,2.02,,k2
130.1458104,17.0779872,9.6,0.0707,7.13142,,,,3.4,,k2
139.1099983,19.423595,,8.319,5.998652,,4930.0,,2.66723,,k2
54.2949263,17.3427499,29.8,0.828,43.36143,,,,1.472,,k2
200.8482825,-11.3748144,,0.0689,14.311,,4076.0,4.66576,0.614558,0.638,k2
335.0949721,-9.5097112,0.9,,2.25372,,,,,0.407,k2
203.6214411,-15.0365158,,0.0655,6.679,,5468.0,4.54308,0.866405,0.956,k2
203.5467021,-13.5769705,2.0,,7.385453,,,,0.66,,k2
205.1470099,-17.6951755,,0.052,2.76294135,,5794.0,4.66219,0.787867,1.04,k2
170.3118083,2.1443791,1.01,0.0134,0.44433632,,5208.0,,0.8,,k2
242.5734559,-24.9906029,5.94,0.2213,20.88506,,,,1.249,,k2
140.5973449,14.5366841,,10.7725,3.287912,,5137.0,4.36236,1.01769,0.87,k2
134.8894772,21.1694877,,47.1689,0.579309,,4888.0,4.34193,0.999114,0.8,k2
97.7746683,17.7011893,98.0,,23.7782,,7498.0,4.03,2.09,,k2
172.1216476,1.6906217,2.98,0.1691,19.30481,,,,0.721,,k2
134.1616939,18.382575,,26.9917,8.97146,,5330.0,4.481,0.872,,k2
295.0364167,-24.7829615,1.44,0.032,4.13556,,,,0.761,,k2
129.8777982,18.9481008,,3.5275,1.81042,,3050.0,4.808,0.313,,k2
129.4024617,14.6121276,,6.8394,0.872893,,,,,,k2
338.4759328,-10.0849917,2.77,0.11,13.97876,,5026.0,,0.77,,k2
140.2393372,18.0478072,,9.8244,0.691617,,5285.0,3.91131,1.74944,0.91,k2
9.8217519,7.2769939,1.64,,11.332,,3745.0,4.707,0.568,0.595,k2
341.2404563,-13.9011223,1.01,0.263,4.1107634,,2989.0,,0.18,,k2
286.1782088,-30.6561897,11.3,0.03923,0.546127,,,,1.447,,k2
127.5541103,10.9101444,2.70624391,,6.894252,,5609.0,4.46,0.999244,1.043879,k2
125.007177,14.0194586,5.2,0.0947,22.6302,,,,0.984,,k2
59.874235,26.4873478,2.58,0.0323,5.88165,,,,1.37,,k2
173.5625041,0.7138555,5.48,0.993,2.3330982,,3726.0,,0.5,,k2
21.0079792,0.274431,1.8797781,,7.119856,,5318.0,4.68,0.852371,,k2
129.5703396,24.5120206,,11.97,9.148701,,6072.0,3.97029,1.8215,1.13,k2
289.4114936,-24.9358861,26.2,2.411,15.20726,,,,1.59,,k2
123.8761593,15.1294601,1.44,0.129,20.9913,,,,0.386,,k2
100.404621,24.20664,,0.195,3.10622,,3636.0,4.73641,0.501135,0.499177,k2
18.2449774,-1.0608041,2.42,0.01484,8.03216,,,,1.85,,k2
60.433173,25.123216,32.0,0.6143,7.434876,,,,1.74,,k2
204.4376666,-8.5970858,1.20312295,,5.675814,,4621.0,4.7,0.650657,0.686997,k2
339.6748444,-13.5600447,1.92,,2.57336,1325.0,5748.0,4.38,0.995,0.97,k2
133.3108723,22.2188747,,11.283,16.709659,,5018.76,4.27453,1.09979,0.83,k2
97.0056091,16.3888806,17.3,2.74,1.8490876,,5693.0,,0.96,,k2
168.9366786,0.4880606,1.06,0.0322,3.883,,,,0.554,,k2
185.5507926,-4.7172908,1.63,0.052,4.09639,791.0,4629.0,4.64,0.67,0.71,k2
14.7444628,7.7193193,78.0,,15.246593,,,,1.91,,k2
51.5489144,18.0665887,2.68,0.1018,14.8484,,,,0.816,,k2
348.7721002,-0.830983,6.184,,4.464438,,5894.0,4.145,1.434,1.046,k2
176.1233077,3.2723812,2.78,0.124,20.507693,,4728.0,,0.72,,k2
244.8207081,-21.4599992,,1.124,2.64594828,,6634.0,3.98751,1.98054,1.39,k2
228.2482353,-16.7246474,3.94,,35.747,752.0,5430.0,3.99,1.71,1.05,k2
178.3296746,6.4123178,1.53,,17.9654,,4102.0,4.798,0.478,0.532,k2
289.0979247,-29.3368857,10.4,1.521,5.84643,,,,0.698,,k2
339.6748444,-13.5600447,1.93284331,,2.573413,,5761.0,4.38,1.015751,1.030202,k2
132.7657132,21.7047312,,0.0228,0.518754,,5514.41,4.53621,0.878754,0.968,k2
132.5235618,23.1924709,1.2,,0.77401,,5438.0,4.6,0.83,,k2
12.8452963,8.8675474,1.47,0.01173,3.9009,,,,1.321,,k2
334.3645089,-12.1874776,1.89069587,,16.197201,,4636.0,4.7,0.647947,0.684147,k2
330.7218052,-11.2150863,3.18,0.0269,13.8543,,,,1.848,,k2
172.1216476,1.6906217,3.83,0.165,19.307107,,5454.0,,0.86,,k2
135.0803585,14.4042594,10.48,,26.0,222.0,6414.0,4.16,1.57,1.29,k2
186.0383865,-1.111479,1.48630496,,9.457747,,4885.0,4.71,0.725626,0.776634,k2
183.8088709,2.0208765,2.0,,7.51554,,3720.0,4.761,0.495,0.512,k2
169.7935178,-0.2844389,2.44,,5.06408,,5147.0,4.562,0.8,0.84,k2
132.5235618,23.1924709,1.70058746,,2.871788,,5477.0,4.62,0.894913,0.966999,k2
230.4799011,-20.2317975,,,24.36543,,4950.0,4.71,0.745,0.8,k2
181.1211419,-4.8991358,2.17,0.016,11.54182,1035.0,6570.0,4.26,1.39,1.29,k2
295.1508935,-22.9361426,2.02,0.0367,13.12227,,,,1.004,,k2
201.2364742,-8.1717857,3.3,0.03067,18.5159,,,,1.76,,k2
129.6635506,19.6943963,,3.4667,7.220943,,3092.0,4.93367,0.292863,0.268495,k2
131.6413223,13.0490997,,1.6936,0.58337,,5802.79,4.71327,0.742872,1.04,k2
190.6892403,-8.5359826,2.35,0.214,9.30075,437.0,3717.0,4.76,0.49,0.52,k2
253.1604535,-19.1616989,16.6,3.84,4.3772986,,5102.0,,0.78,,k2
131.87908,18.1464926,2.495,,11.09226,,4496.0,4.611,0.703,0.74,k2
205.0089966,-13.9320171,0.87,,0.77923,,,,,,k2
243.4509662,-24.7870527,1.66,,4.44118,,5512.0,4.512,0.87,0.9,k2
173.8276491,3.9340165,1.21,0.199,3.52725,,,,0.257,,k2
242.1683542,-19.6968996,6.6,0.121,3.30524,,,,1.79,,k2
197.8574379,-11.0424912,,1.7919,6.373,,6518.0,4.57297,0.991065,1.34,k2
355.5083421,-3.6505699,,,3.98547,,4256.0,,0.72,,k2
244.1277536,-25.2057083,3.66,7.26,1.4044283,,2721.0,,0.12,,k2
64.3252762,13.8048326,59.0,,0.969967,,5272.0,4.036,1.54,,k2
249.1600007,-28.2390752,3.06,0.12,4.4743465,,5248.0,,0.81,,k2
129.7768928,19.0100046,2.7,0.1296,11.722228,,,,0.799,,k2
282.0379454,-24.8844084,260.0,0.0902,0.738067,,,,25.0,,k2
244.0668921,-28.6491427,1080.0,0.1179,3.3255,,,,85.0,,k2
129.1808815,16.3067932,8.917,,8.952623,,5258.0,4.586,0.856,1.023,k2
352.1761121,-3.8464108,6.957,,3.853494,,4459.0,4.619,0.744,0.838,k2
160.7500654,10.0992036,5.06,0.568,1.754,873.0,4663.0,4.665,0.608,0.625,k2
339.9192984,-8.7145697,3.66,0.0818,19.5688,,,,1.047,,k2
202.251206,-4.6100532,1.3643987,,2.849883,,5233.0,4.71,0.791736,0.860208,k2
10.3285748,5.4309818,2.15,0.1079,2.43807,,,,0.625,,k2
169.0418328,1.9866832,2.92,0.0916,39.8642,,,,0.896,,k2
247.4748134,-17.2472927,1.12,0.1029,14.65835,,,,0.339,,k2
204.4376666,-8.5970858,1.42,,5.675819,,4469.51,,0.777569,0.711248,k2
204.3848264,-11.8678329,78.0,2.977,1.096473,,,,1.913,,k2
170.1554763,2.5027534,1.89,0.058,39.91488,511.0,5698.0,,0.78,0.8,k2
133.2884088,21.690395,,11.8402,3.797473,,5024.68,4.57184,0.785698,0.84,k2
57.1204621,21.797343,,4.591,1.6865884,,6199.0,3.57767,2.93748,1.19,k2
333.4267738,-12.0663429,3.22,,20.257,,6771.0,4.15,1.63,1.4,k2
205.8579439,-10.8969688,155.7,,7.783286,,,,3.83,,k2
204.2215065,-7.3180577,,0.1212,13.603,,4581.0,4.64691,0.669035,0.724,k2
129.9249754,20.2958096,,8.83,11.6158,,3189.0,4.88475,0.339085,0.32159,k2
204.3695477,-14.3488709,,0.028,0.94599529,,5336.0,4.59366,0.801858,0.92,k2
8.6971419,4.6577408,14.7,0.3608,12.09259,,,,2.46,,k2
184.0351247,-1.6737612,2.7,0.12,13.38382,608.0,5113.71,4.73383,0.65973,0.86,k2
293.2016762,-23.4151604,1.8,0.0427,11.12366,,,,0.8327,,k2
136.2543849,21.4285385,,10.1983,14.220246,,6130.0,4.185,1.461,,k2
132.7148652,19.562251,,0.5674,0.616444,,4937.26,4.59535,0.750931,0.81,k2
12.7736909,-1.1958844,1.26549392,0.023,9.6952,738.4,5026.0,4.57,0.765,0.793,k2
14.8759777,4.2277722,2.6,0.04,8.59627,,,,1.251,,k2
182.3663818,-8.3096141,1.74,0.036,13.81513,639.0,5152.0,4.5,0.82,0.79,k2
58.7967878,23.7567524,,0.121,5.17110937,,5071.98,4.66474,0.709349,0.848,k2
330.9718285,-15.1061088,4.15,11.8,19.441899,,2601.0,,0.11,,k2
131.0553251,24.5162853,,1.4098,1.190316,,3420.0,4.916,0.335,,k2
185.0315429,-8.9757427,2.44,0.102,4.01457,958.0,5172.0,4.53,0.81,0.8,k2
98.2743565,16.8702315,7.33,0.911,4.1376047,,4581.0,,0.7,,k2
61.0894452,23.1177955,,0.213,1.31982263,,6196.8,3.58502,2.91272,1.19,k2
202.488752,-12.7347749,1.6,,34.885,,,,,0.912,k2
59.037486,13.5590288,1.41,0.0301,5.60473,,,,0.785,,k2
22.8176397,2.2116819,36.0,1.408,,,,,1.208,,k2
55.8093566,16.6344396,2.03,,27.86,,5652.0,4.481,0.93,0.95,k2
331.2771441,-14.1218019,1.7,,4.50756,,,,,0.928,k2
229.4212195,-17.5227493,1.933,,18.277358,,4280.0,4.696,0.636,0.732,k2
12.809613,6.8464327,2.79,0.0598,8.68055,,,,1.102,,k2
203.0872028,-17.0612731,,1.516,12.9348816,,,,,,k2
200.629388,-14.7658933,36.8,0.1299,1.852487,,,,2.479,,k2
132.5235618,23.1924709,2.69,0.0748,13.60496,,,,0.919,,k2
189.7041426,-10.0605942,1.66378993,,4.478591,,5614.0,4.63,0.839998,0.902181,k2
166.8010058,3.0399357,2.79,0.083,26.68,641.0,5440.0,4.512,0.898,0.954,k2
175.0972238,4.5574311,2.58,0.111,19.07454,,4620.0,,0.71,,k2
333.8218395,-14.049857,2.59425303,,7.052475,,5134.0,4.54,0.803348,0.857874,k2
335.0949721,-9.5097112,1.0,,2.255436,,3297.0,4.9,0.25,,k2
18.7027892,8.2514749,37.0,2.843,21.77635,,,,1.122,,k2
243.8422245,-28.7802178,9.2,,15.4715,,5791.0,4.005,1.89,,k2
236.5195393,-19.8817214,2.49,,24.481285,,4861.0,4.674,0.761,1.001,k2
91.3638053,21.2560107,3.33165021,,6.479656,,5586.0,4.5,0.921539,,k2
125.007177,14.0194586,1.46,0.02152,0.469287,,,,0.984,,k2
174.1067018,7.7529977,1.7,0.0245,4.73172,,,,1.028,,k2
126.7538167,21.956952,,33.5755,1.466473,,4570.0,4.413,0.981,,k2
126.4762179,20.3593384,1.22,,2.219315,,3903.0,4.677,0.612,0.644,k2
135.9451412,15.0878845,,5.5296,6.741846,,4861.09,,2.13528,,k2
125.9528309,22.6339399,3.2,,18.717631,,,,0.77,,k2
332.4138478,-11.4286687,,0.072,6.53147301,,5391.0,4.52678,0.875405,0.94,k2
350.0195346,-8.4343947,,,8.04473,,4975.0,,0.79,,k2
12.2361482,5.4164335,4.3,,5.235714,,,,1.17,,k2
247.3388942,-15.6467547,36.0,,24.9922,,6040.0,4.32,1.2,,k2
127.6043814,21.7469553,,7.7469,4.845561,,5723.1,4.32206,1.15426,1.02,k2
59.464829,18.4649505,1.4,,0.684575,,4462.0,4.17,0.71,,k2
96.9100772,23.3407488,16.5,,0.369181,,6020.0,3.762,2.22,,k2
203.0135472,-8.5315138,,5.3463,62.841,,4971.0,4.24294,1.13363,0.82,k2
99.5543522,18.2271705,27.0,,1.81449,,5614.0,4.49,0.92,,k2
174.7455392,-3.9055746,2.1,,10.003417,,4014.73,,0.569359,0.635026,k2
99.5551497,18.2284424,,1.289,1.814553,,4618.0,,10.0566,,k2
204.4397379,-11.1925496,,0.499,2.58166013,,4998.0,4.47836,0.86975,0.83,k2
14.8759777,4.2277722,2.51,,8.59656,1001.0,5875.0,4.28,1.236,1.03,k2
230.4799011,-20.2317975,2.358,,24.3645,523.0,5033.0,4.64,0.71,0.79,k2
179.9397081,-5.7216879,1.28,0.015,5.90279,948.0,5503.0,4.45,0.95,0.92,k2
125.2144993,14.2586479,3.6,0.0982,9.0102,,,,0.738,,k2
176.6671476,7.2433545,2.8,0.0592,8.91058,,,,1.028,,k2
137.4699335,17.7159404,,39.5334,20.180269,,3380.0,4.8817,0.342147,0.32513,k2
130.0862865,19.6866788,,3.1796,7.219626,,8075.0,3.91392,2.55977,1.96,k2
168.5709572,6.0608498,2.01,0.0916,6.97251,,,,0.6252,,k2
59.1328735,23.91146,2.53,0.0476,3.32257,,,,1.108,,k2
200.4562487,-8.4717104,3.59970536,,48.324222,,6045.0,4.08,1.538801,1.162095,k2
243.4509662,-24.7870527,2.75,,6.42904,861.0,5413.0,4.52,0.85,0.9,k2
52.5035514,17.5841081,2.03803688,,9.525988,,5909.0,4.11,1.420038,1.094693,k2
61.0019418,17.3280323,3.5,,2.38669,,3676.0,4.99,0.29,,k2
173.6002346,-0.3345702,1.32,0.01414,4.44044,,,,1.053,,k2
59.4758973,16.3575273,,0.11,14.27669647,,5160.0,4.6871,0.701437,0.873,k2
129.9561722,15.4202076,,43.4869,0.544418,,5076.71,4.30977,1.06871,0.85,k2
249.4014625,-17.2921568,2.61,0.0541,22.9735,,,,1.067,,k2
15.6817468,9.1599614,12.32,0.4902,,,,,1.698,,k2
170.1325248,-2.9026339,,1.823,1.57771549,,5163.0,4.25178,1.15585,0.87,k2
204.641935,-16.9101076,10.54,0.3371,34.1365,,,,1.791,,k2
174.1067018,7.7529977,,,28.2717,,5564.0,4.40705,1.02594,0.98,k2
339.9192984,-8.7145697,2.31,,19.5666,,6060.0,4.444,0.98,0.96,k2
335.2401767,-4.1394078,2.57901435,,20.398071,,5199.0,4.52,0.777455,,k2
336.0111971,-3.9544253,22.5,5.01,17.812866,,5613.0,,0.92,,k2
199.5780236,-9.6918696,6.76064604,,13.843725,,5465.0,3.98,1.641721,,k2
201.2364742,-8.1717857,1.6,,6.788344,,,,1.11,,k2
179.7058532,-3.3894613,2.06,0.268,7.90417,,,,0.374,,k2
175.0972238,4.5574311,2.02,,7.6188,658.0,4742.0,4.51,0.66,0.68,k2
243.351091,-17.1551958,2.47,0.0263,6.4349,,,,1.493,,k2
236.6759133,-15.4472232,,0.056,1.705,,,,,,k2
132.3424454,14.9783604,3.9,0.2119,5.513327,,5020.0,4.562,0.77,,k2
124.4776657,17.8452779,2.53,0.1218,12.0808,,,,0.682,,k2
247.1370292,-24.7987348,10.2,,8.2758,,5926.0,4.16,1.6,,k2
248.3992331,-19.4792517,18.9,1.773,11.31028,,,,1.44,,k2
131.0413479,11.3854224,,0.0326,1.567,,4426.2,4.69978,0.615898,0.693,k2
203.628266,-14.2716133,50.7,,2.667929,,,,0.94,,k2
243.4509662,-24.7870527,2.65,,6.42973,,5512.0,4.512,0.87,0.9,k2
178.4363057,3.9322038,2.26,0.0963,0.60408352,,4331.0,,0.67,,k2
202.1307681,-14.1262594,,0.017,1.11562824,,5806.0,4.37755,1.09339,1.04,k2
132.5235618,23.1924709,1.3833597,,0.773981,,5477.0,4.62,0.894913,0.966999,k2
201.6551525,-8.3176353,10.76861656,,3.951626,,5773.0,4.43,1.040024,1.067878,k2
246.2660064,-25.6524338,9.0,,22.7984,,6195.0,4.18,1.37,,k2
56.8687464,16.9416013,,1.239,3.73478175,,6477.43,3.84369,2.27759,1.32,k2
186.5410958,-9.6248232,3.60929179,0.0377,15.8723,923.0,5520.0,4.148,1.7,1.482,k2
191.363117,-6.576051,1.96,0.02,2.86041,1529.0,5945.0,4.2,1.39,1.11,k2
57.1010868,20.081073,,,14.7582,,4434.0,,0.7,,k2
92.5914383,27.4454618,452.0,1.4286,0.5217136,,,,11.27,,k2
13.4321524,7.9952914,1.6,,0.70531,,5499.0,4.5,1.0,,k2
169.7935178,-0.2844389,3.09,0.15,10.353263,,4797.0,,0.73,,k2
203.3141917,-8.48463,2.2,,25.86125,,3653.0,4.7972,0.432453,0.427575,k2
175.0972238,4.5574311,1.03,,2.71578,,,,,0.67,k2
202.3934779,-7.3739779,,0.0515,8.358,,5627.0,4.50636,0.923,0.997,k2
127.9352953,20.6637007,,12.4336,3.696871,,6401.57,4.2073,1.47855,1.285,k2
131.2074245,20.1776135,8.41,,0.279258,,4071.0,4.838,0.62,,k2
130.0266951,19.0923416,1.38,0.3274,2.644259,,,,0.225,,k2
14.2523556,9.3860363,,,6.73572,,5740.0,,1.17,,k2
334.0195539,-10.5673649,1.82830556,,8.054787,,4893.0,4.74,0.702294,0.751397,k2
335.6488834,-13.0196964,25.0,,25.2768,,4215.0,4.758,0.52,,k2
132.1268608,15.6558964,2.48,0.1193,50.9254,,,,0.702,,k2
178.0568745,2.5941222,6.65,1.18,8.3688168,,3879.0,,0.56,,k2
93.5717918,18.6270161,60.0,9.29,6.2719092,,7254.0,,1.81,,k2
246.3961379,-23.4053136,,0.17,0.7474,,,,,,k2
253.2473212,-24.6262888,37.0,3.1445,28.46762,,,,1.97,,k2
17.1423772,2.9994981,1.32476068,,4.435717,,5374.0,4.59,0.846676,,k2
202.131366,-12.1073328,,0.0406,8.121,,5672.0,4.40284,1.04659,1.01,k2
333.2125206,-10.9261373,1.47,0.0391,12.64655,,,,0.722,,k2
205.8579439,-10.8969688,10.9,0.0622,7.78608,,,,3.34,,k2
243.4509662,-24.7870527,2.31,,14.09229,646.0,5352.0,4.53,0.809,0.84,k2
345.1577409,-1.5441849,10.889,,5.10555,,4938.0,4.621,1.109,1.873,k2
170.9338271,7.9170687,2.29,0.0606,6.45027,,,,0.894,,k2
170.1554763,2.5027534,2.7,,40.0603,,5727.0,4.33,1.09,0.94,k2
130.1630689,16.8291894,2.887,,25.43143,,3974.0,4.579,0.677,0.636,k2
132.4889642,16.2036359,,34.8537,1.052364,,5157.0,4.286,1.1112,0.87,k2
130.2720943,24.5424323,,66.5629,2.724469,,6707.0,4.18091,1.60222,1.42,k2
133.368118,15.1609156,,7.196,2.044175,,5480.16,3.62471,2.49927,0.96,k2
132.8637222,12.1277962,,0.9442,5.817737,,6290.85,3.56404,3.03613,1.232,k2
21.1061587,1.7049101,1.47,0.0285,2.6017,,,,0.839,,k2
333.2125206,-10.9261373,,0.041,12.65309622,,,,,,k2
130.4242801,18.9412786,,0.1366,1.810718,,5680.0,4.257,1.178,,k2
130.1406047,25.3181929,,10.8294,0.59812,,4142.0,4.30907,0.935307,0.65,k2
336.5503137,-10.6437939,1.08,0.0227,4.00932,,,,0.68,,k2
332.7659026,-6.3952942,1.53,0.0684,3.47722,,,,0.556,,k2
340.3037846,-14.4893256,1.92,,15.5012,420.0,4043.0,,0.6,0.64,k2
230.4799011,-20.2317975,1.272,,7.06024,794.0,4796.0,4.53,0.71,0.79,k2
232.6377985,-19.1889985,2.602,,10.307387,,5359.0,4.491,0.875,0.864,k2
342.6918241,-14.0700007,2.53,0.118,9.007156,,4388.0,,0.68,,k2
133.3108723,22.2188747,,3.552,16.7004351,,5018.76,4.27453,1.09979,0.83,k2
15.5229242,10.5925016,3.92,0.0653,31.9761,,,,1.461,,k2
231.7420543,-16.5090014,,,479.9,370.0,5799.0,4.05,1.59,1.04,k2
131.3535038,16.8957837,,5.2183,3.79018,,5762.0,,,,k2
169.483654,5.988289,1.48,0.0485,3.96165,,,,0.634,,k2
52.8346342,18.3160503,1.15,0.192,3.65017,,,,0.249,,k2
289.3770304,-29.0494243,3.8,0.0988,9.7706,,,,1.195,,k2
16.6883478,3.4073158,21.3,,1.72767,,,,0.37,,k2
183.7203635,1.9681688,1.40575209,,0.877183,,5705.0,4.48,0.932487,,k2
60.3724029,14.0001347,2.08349198,,19.860476,,4760.0,4.69,0.696718,,k2
295.0364167,-24.7829615,1.59980974,,4.135707,,4972.0,4.52,0.76364,,k2
295.0364167,-24.7829615,1.35955936,,6.631247,,4972.0,4.52,0.76364,,k2
282.1927118,-24.0843549,2.40003126,,21.521554,,5694.0,4.22,1.160188,,k2
21.0079792,0.274431,1.99,0.0482,7.12113,,,,0.853,,k2
11.2983678,6.4815879,3.57854073,,14.074524,,5967.0,4.17,1.333718,1.102661,k2
16.6550286,10.1897385,1.98,0.0312,2.398982,,,,1.0711,,k2
186.5344168,-9.8902432,13.24001074,,16.770556,,4939.0,3.54,2.87646,,k2
59.037486,13.5590288,2.39,0.0864,28.8819,,,,0.785,,k2
192.0993966,-8.5275804,4.15,0.128,12.20239,812.0,5869.0,4.45328,1.01169,1.06,k2
137.4716756,13.6128935,1.7,0.0707,2.126953,,4020.0,4.696,0.573,,k2
134.1349445,14.6900442,,0.5678,1.882213,,6590.0,4.178,1.568,,k2
135.7319963,22.3033664,,0.552,20.016917,,5790.0,4.451,0.97,,k2
136.0497659,13.4855094,,49.688,0.546969,,5162.92,4.38094,0.996147,0.87,k2
130.946099,14.9073919,,28.7143,0.747734,,8498.37,4.32425,1.65596,2.11,k2
129.5546285,17.4224493,,29.1504,0.504961,,5169.0,4.46826,0.906039,0.88,k2
135.9645577,21.7455039,,16.8919,0.98972,,5424.29,4.29798,1.13922,0.94,k2
136.196376,24.4027825,,19.0291,8.07181,,5709.51,4.25823,1.24106,1.018,k2
168.7367646,-1.4622181,2.73,0.116,7.4433,,,,0.724,,k2
170.6512345,-0.2798534,2.18,0.0354,11.20381,,,,1.1,,k2
172.0443891,2.8267296,0.441,0.0152,5.54583,,,,0.34,,k2
95.8635012,14.5471107,45.0,1.59,4.4654,,,,2.3,,k2
90.2285333,23.9387495,,0.1513,6.14818,,6591.31,,2.29043,,k2
247.9793338,-29.0642073,2.04,0.0354,5.9895,,,,1.03,,k2
242.5725134,-19.9260062,3.29,0.0539,49.8558,,,,1.359,,k2
242.3165723,-17.9436003,13.7,0.0488,0.3938505,,,,2.16,,k2
339.5953205,-13.9195267,1.48,0.01525,9.9487,,,,1.136,,k2
